area,perimeter,circularity,aspect_ratio,solidity,equivalent_diameter,extent,convex_area,rectangularity,compactness,eccentricity,hu_moment_1,hu_moment_2,label
438.5,79.01219260692596,0.8826555051216918,0.9230769230769231,0.9798882681564246,23.628701622526126,0.7027243589743589,447.5,0.7027243589743589,14.237004744706878,0.6500263842287677,0.1646702380453159,0.0016950818881405678,arabika
613.5,95.35533833503723,0.8478800333491906,0.7272727272727273,0.9784688995215312,27.948747032649287,0.7746212121212122,627.0,0.7746212121212122,14.820929990202805,0.7326902460346478,0.17152545478001593,0.0038390861795080788,arabika
622.0,96.08326017856598,0.846651705454154,1.1428571428571428,0.9756862745098039,28.14169498849121,0.6941964285714286,637.5,0.6941964285714286,14.842432293475888,0.7270163821382845,0.17052559774317427,0.0035931586378994624,arabika
627.0,95.59797871112823,0.8621443476326062,1.4166666666666667,0.980453479280688,28.254578293596012,0.7683823529411765,639.5,0.7683823529411765,14.575715364678352,0.7125601376367754,0.17074298638151225,0.0036761886711937568,arabika
618.5,95.15432858467102,0.8584054565347543,0.90625,0.982525814138205,28.062406497282055,0.6664870689655172,629.5,0.6664870689655172,14.639201695067973,0.7166511445708942,0.17051140340096968,0.003564680538499527,arabika
626.0,95.59797883033752,0.8607693146284041,0.7058823529411765,0.9788897576231431,28.2320377409108,0.7671568627450981,639.5,0.7671568627450981,14.598999291446745,0.7169269204668526,0.17076512092928844,0.003672520545498313,arabika
623.0,95.74011468887329,0.8541025606120607,0.90625,0.980330448465775,28.16430784468183,0.6713362068965517,635.5,0.6713362068965517,14.712952745808364,0.7331227198790742,0.1712477270933564,0.0038540434844674246,arabika
547.5,90.18376553058624,0.8459355138734501,0.71875,0.97506678539626,26.40262583044538,0.7438858695652174,561.5,0.7438858695652174,14.854998292741106,0.7021560231025517,0.17039495816463496,0.003419313382672864,arabika
547.0,90.08326053619385,0.8470499018289467,1.1923076923076923,0.9750445632798574,26.390567083147985,0.6786600496277916,561.0,0.6786600496277916,14.835454897315868,0.7216957124955502,0.17013719636767616,0.0033441147785775796,arabika
550.0,89.94112479686737,0.854389543303822,1.3478260869565217,0.9769094138543517,26.462837142006137,0.7713884992987378,563.0,0.7713884992987378,14.708010781319402,0.741779191880097,0.17151027080724554,0.003810897019704792,arabika
549.0,88.91168773174286,0.8726990439039048,0.9655172413793104,0.9865229110512129,26.438769072322643,0.6761083743842364,556.5,0.6761083743842364,14.399432086169314,0.6893276678057525,0.16981976786634145,0.003349239058028534,arabika
549.0,89.94112491607666,0.8528361055098193,0.6875,0.9803571428571428,26.438769072322643,0.7798295454545454,560.0,0.7798295454545454,14.734801368250102,0.6924259086927905,0.17054291122806636,0.003513480971812968,arabika
549.0,90.08326017856598,0.8501469831744158,0.9655172413793104,0.9751332149200711,26.438769072322643,0.6761083743842364,563.0,0.6761083743842364,14.781409406920238,0.7132411786979505,0.17041082064320373,0.0034790680383391557,arabika
635.0,96.76955187320709,0.8521305380510623,0.7058823529411765,0.9799382716049383,28.43425945768288,0.7781862745098039,648.0,0.7781862745098039,14.747001842112313,0.7001730815852792,0.17048831124084807,0.0033806787387683193,arabika
